p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
9.3364569492e-36	2.72318345638e-33	GO:0044249	b	3	cellular biosynthetic process	87; 94; 322; 332; 348; 399; 857; 890; 920; 940; 942; 944; 972; 1012; 1063; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4066; 4208; 4854; 5008; 5138; 5341; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8318; 8320; 9212; 9242; 9464; 9787; 9839; 10320; 11006; 56917; 114548; 149628; 84525; 150372; 84868; 389136; 54345; 284119; 54796; 55635; 57413; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; PDE2A; MSC; IKZF1; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; TMIGD3; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; CAVIN1; TNFSF8; OSM; ICAM1; DLGAP5; S100A9; GREM1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; CENPF; FLI1; VGLL3; PYHIN1; CDC45; RHOH; ZEB1; ACVRL1; TGFB1I1; SOX17; HCK; PLEK; ZEB2; SMO; ACTN1; HOPX; SFRP4; POU2AF1; HMGA2; TLR2; BNC2; DKK3; TNFAIP3; NOTCH3; IL6; NOTCH4; NFAM1; DEPDC1; KANK2; PSMB9; AURKB; PRRX1; FLNA; NCF1; CMKLR1; FOXC2; HAVCR2; MYOCD	6128	5831
1.62094253356e-35	2.72318345638e-33	GO:0006139	b	3	nucleobase-containing compound metabolic process	87; 94; 322; 332; 348; 399; 857; 890; 920; 940; 942; 944; 972; 1012; 1063; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4066; 4208; 4854; 5008; 5138; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8318; 8320; 9212; 9242; 9464; 9787; 9839; 10320; 11006; 56917; 114548; 149628; 84525; 150372; 84868; 389136; 54345; 284119; 54796; 55635; 57413; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; PDE2A; MSC; IKZF1; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; TMIGD3; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; CAVIN1; TNFSF8; OSM; ICAM1; DLGAP5; S100A9; GREM1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; CENPF; FLI1; VGLL3; PYHIN1; CDC45; RHOH; ACVRL1; TGFB1I1; SOX17; HCK; ZEB1; ZEB2; SMO; ACTN1; HOPX; SFRP4; POU2AF1; HMGA2; TLR2; BNC2; DKK3; TNFAIP3; NOTCH3; IL6; NOTCH4; NFAM1; DEPDC1; KANK2; PSMB9; AURKB; PRRX1; FLNA; NCF1; CMKLR1; FOXC2; HAVCR2; MYOCD	5952	5631
2.94379914507e-35	3.29705504248e-33	GO:1901576	b	3	organic substance biosynthetic process	87; 94; 322; 332; 348; 399; 857; 890; 920; 940; 942; 944; 972; 1012; 1063; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4066; 4208; 4854; 5008; 5138; 5341; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8318; 8320; 9212; 9242; 9464; 9787; 9839; 10320; 11006; 56917; 114548; 149628; 84525; 150372; 84868; 389136; 54345; 284119; 54796; 55635; 57413; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; PDE2A; MSC; IKZF1; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; TMIGD3; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; CAVIN1; TNFSF8; OSM; ICAM1; DLGAP5; S100A9; GREM1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; CENPF; FLI1; VGLL3; PYHIN1; CDC45; RHOH; ZEB1; ACVRL1; TGFB1I1; SOX17; HCK; PLEK; ZEB2; SMO; ACTN1; HOPX; SFRP4; POU2AF1; HMGA2; TLR2; BNC2; DKK3; TNFAIP3; NOTCH3; IL6; NOTCH4; NFAM1; DEPDC1; KANK2; PSMB9; AURKB; PRRX1; FLNA; NCF1; CMKLR1; FOXC2; HAVCR2; MYOCD	6211	5912
8.17088078335e-35	9.72334813219e-33	GO:0009058	b	2	biosynthetic process	87; 94; 322; 332; 348; 399; 857; 890; 920; 940; 942; 944; 972; 1012; 1063; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4066; 4208; 4854; 5008; 5138; 5341; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8318; 8320; 9212; 9242; 9464; 9787; 9839; 10320; 11006; 56917; 114548; 149628; 84525; 150372; 84868; 389136; 54345; 284119; 54796; 55635; 57413; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; PDE2A; MSC; IKZF1; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; TMIGD3; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; CAVIN1; TNFSF8; OSM; ICAM1; DLGAP5; S100A9; GREM1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; CENPF; FLI1; VGLL3; PYHIN1; CDC45; RHOH; ZEB1; ACVRL1; TGFB1I1; SOX17; HCK; PLEK; ZEB2; SMO; ACTN1; HOPX; SFRP4; POU2AF1; HMGA2; TLR2; BNC2; DKK3; TNFAIP3; NOTCH3; IL6; NOTCH4; NFAM1; DEPDC1; KANK2; PSMB9; AURKB; PRRX1; FLNA; NCF1; CMKLR1; FOXC2; HAVCR2; MYOCD	6288	5985
1.65343521356e-34	1.38888557939e-32	GO:0046483	b	3	heterocycle metabolic process	87; 94; 322; 332; 348; 399; 857; 890; 920; 940; 942; 944; 972; 1012; 1063; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4066; 4208; 4854; 5008; 5138; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8318; 8320; 9212; 9242; 9464; 9787; 9839; 10320; 11006; 56917; 114548; 149628; 84525; 150372; 84868; 389136; 54345; 284119; 54796; 55635; 57413; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; PDE2A; MSC; IKZF1; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; TMIGD3; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; CAVIN1; TNFSF8; OSM; ICAM1; DLGAP5; S100A9; GREM1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; CENPF; FLI1; VGLL3; PYHIN1; CDC45; RHOH; ACVRL1; TGFB1I1; SOX17; HCK; ZEB1; ZEB2; SMO; ACTN1; HOPX; SFRP4; POU2AF1; HMGA2; TLR2; BNC2; DKK3; TNFAIP3; NOTCH3; IL6; NOTCH4; NFAM1; DEPDC1; KANK2; PSMB9; AURKB; PRRX1; FLNA; NCF1; CMKLR1; FOXC2; HAVCR2; MYOCD	6118	5793
1.65445527198e-34	8.78365344397e-33	GO:0031323	b	4	regulation of cellular metabolic process	87; 94; 322; 332; 348; 399; 857; 890; 920; 940; 942; 944; 972; 1012; 1063; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4066; 4208; 4854; 5008; 5138; 5341; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8318; 8320; 9212; 9242; 9464; 9787; 9839; 10320; 11006; 11178; 56917; 114548; 149628; 84525; 150372; 84868; 389136; 54345; 54796; 55635; 57413; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; PDE2A; MSC; IKZF1; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; TMIGD3; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; TNFSF8; OSM; ICAM1; DLGAP5; S100A9; GREM1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; CENPF; FLI1; VGLL3; PYHIN1; CDC45; RHOH; ZEB1; ACVRL1; TGFB1I1; SOX17; HCK; PLEK; ZEB2; SMO; ACTN1; HOPX; SFRP4; POU2AF1; HMGA2; TLR2; BNC2; DKK3; TNFAIP3; NOTCH3; IL6; NOTCH4; NFAM1; DEPDC1; KANK2; PSMB9; AURKB; PRRX1; FLNA; NCF1; LZTS1; CMKLR1; FOXC2; HAVCR2; MYOCD	6297	6036
3.24727930626e-34	2.18217169381e-32	GO:0006725	b	3	cellular aromatic compound metabolic process	87; 94; 322; 332; 348; 399; 857; 890; 920; 940; 942; 944; 972; 1012; 1063; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4066; 4208; 4854; 5008; 5138; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8318; 8320; 9212; 9242; 9464; 9787; 9839; 10320; 11006; 56917; 114548; 149628; 84525; 150372; 84868; 389136; 54345; 284119; 54796; 55635; 57413; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; PDE2A; MSC; IKZF1; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; TMIGD3; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; CAVIN1; TNFSF8; OSM; ICAM1; DLGAP5; S100A9; GREM1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; CENPF; FLI1; VGLL3; PYHIN1; CDC45; RHOH; ACVRL1; TGFB1I1; SOX17; HCK; ZEB1; ZEB2; SMO; ACTN1; HOPX; SFRP4; POU2AF1; HMGA2; TLR2; BNC2; DKK3; TNFAIP3; NOTCH3; IL6; NOTCH4; NFAM1; DEPDC1; KANK2; PSMB9; AURKB; PRRX1; FLNA; NCF1; CMKLR1; FOXC2; HAVCR2; MYOCD	6166	5841
7.38508060744e-34	3.59407256229e-32	GO:0080090	b	4	regulation of primary metabolic process	87; 94; 322; 332; 348; 399; 857; 890; 920; 940; 942; 944; 972; 1012; 1063; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4066; 4208; 4854; 5008; 5138; 5341; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8318; 8320; 9212; 9242; 9464; 9787; 9839; 10320; 11006; 56917; 114548; 149628; 84525; 150372; 84868; 389136; 54345; 54796; 55635; 57413; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; PDE2A; MSC; IKZF1; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; TMIGD3; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; TNFSF8; OSM; ICAM1; DLGAP5; S100A9; GREM1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; CENPF; FLI1; VGLL3; PYHIN1; CDC45; RHOH; ZEB1; ACVRL1; TGFB1I1; SOX17; HCK; PLEK; ZEB2; SMO; ACTN1; HOPX; SFRP4; POU2AF1; HMGA2; TLR2; BNC2; DKK3; TNFAIP3; NOTCH3; IL6; NOTCH4; NFAM1; DEPDC1; KANK2; PSMB9; AURKB; PRRX1; FLNA; NCF1; CMKLR1; FOXC2; HAVCR2; MYOCD	6227	5900
1.32156568288e-33	5.93687968309e-32	GO:0051171	b	4	regulation of nitrogen compound metabolic process	87; 94; 322; 332; 348; 399; 857; 890; 920; 940; 942; 944; 972; 1012; 1063; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4066; 4208; 4854; 5008; 5138; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8318; 8320; 9212; 9242; 9464; 9787; 9839; 10320; 11006; 56917; 114548; 149628; 84525; 150372; 84868; 389136; 54345; 54796; 55635; 57413; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; PDE2A; MSC; IKZF1; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; TMIGD3; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; TNFSF8; OSM; ICAM1; DLGAP5; S100A9; GREM1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; CENPF; FLI1; VGLL3; PYHIN1; CDC45; RHOH; ACVRL1; TGFB1I1; SOX17; HCK; ZEB1; ZEB2; SMO; ACTN1; HOPX; SFRP4; POU2AF1; HMGA2; TLR2; BNC2; DKK3; TNFAIP3; NOTCH3; IL6; NOTCH4; NFAM1; DEPDC1; KANK2; PSMB9; AURKB; PRRX1; FLNA; NCF1; CMKLR1; FOXC2; HAVCR2; MYOCD	6033	5709
6.4786118622e-33	3.62802264283e-31	GO:1901360	b	3	organic cyclic compound metabolic process	87; 94; 322; 332; 348; 399; 857; 890; 920; 940; 942; 944; 972; 1012; 1063; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4066; 4208; 4854; 5008; 5138; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8318; 8320; 9212; 9242; 9464; 9787; 9839; 10320; 11006; 56917; 114548; 149628; 84525; 150372; 84868; 389136; 54345; 284119; 54796; 55635; 57413; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; PDE2A; MSC; IKZF1; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; TMIGD3; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; CAVIN1; TNFSF8; OSM; ICAM1; DLGAP5; S100A9; GREM1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; CENPF; FLI1; VGLL3; PYHIN1; CDC45; RHOH; ACVRL1; TGFB1I1; SOX17; HCK; ZEB1; ZEB2; SMO; ACTN1; HOPX; SFRP4; POU2AF1; HMGA2; TLR2; BNC2; DKK3; TNFAIP3; NOTCH3; IL6; NOTCH4; NFAM1; DEPDC1; KANK2; PSMB9; AURKB; PRRX1; FLNA; NCF1; CMKLR1; FOXC2; HAVCR2; MYOCD	6387	6059
7.34593710956e-32	3.06430519428e-30	GO:0060255	b	4	regulation of macromolecule metabolic process	87; 94; 322; 332; 348; 399; 857; 890; 920; 940; 942; 944; 972; 1012; 1063; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4066; 4208; 4854; 5008; 5138; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8318; 8320; 9212; 9242; 9464; 9787; 9839; 10320; 11006; 56917; 114548; 149628; 84525; 150372; 84868; 389136; 54345; 54796; 55635; 57413; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; PDE2A; MSC; IKZF1; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; TMIGD3; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; TNFSF8; OSM; ICAM1; DLGAP5; S100A9; GREM1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; CENPF; FLI1; VGLL3; PYHIN1; CDC45; RHOH; ACVRL1; TGFB1I1; SOX17; HCK; ZEB1; ZEB2; SMO; ACTN1; HOPX; SFRP4; POU2AF1; HMGA2; TLR2; BNC2; DKK3; TNFAIP3; NOTCH3; IL6; NOTCH4; NFAM1; DEPDC1; KANK2; PSMB9; AURKB; PRRX1; FLNA; NCF1; CMKLR1; FOXC2; HAVCR2; MYOCD	6339	6002
1.62830511471e-31	7.8158645506e-30	GO:0019222	b	3	regulation of metabolic process	87; 94; 322; 332; 348; 399; 857; 890; 920; 940; 942; 944; 972; 1012; 1063; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4066; 4208; 4854; 5008; 5138; 5341; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8318; 8320; 9212; 9242; 9464; 9787; 9839; 10320; 11006; 11178; 56917; 114548; 149628; 84525; 150372; 84868; 389136; 54345; 54796; 55635; 57413; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; PDE2A; MSC; IKZF1; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; TMIGD3; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; TNFSF8; OSM; ICAM1; DLGAP5; S100A9; GREM1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; CENPF; FLI1; VGLL3; PYHIN1; CDC45; RHOH; ZEB1; ACVRL1; TGFB1I1; SOX17; HCK; PLEK; ZEB2; SMO; ACTN1; HOPX; SFRP4; POU2AF1; HMGA2; TLR2; BNC2; DKK3; TNFAIP3; NOTCH3; IL6; NOTCH4; NFAM1; DEPDC1; KANK2; PSMB9; AURKB; PRRX1; FLNA; NCF1; LZTS1; CMKLR1; FOXC2; HAVCR2; MYOCD	6911	6559
2.14772715296e-31	9.02045404244e-30	GO:0034641	b	3	cellular nitrogen compound metabolic process	87; 94; 322; 332; 348; 399; 857; 890; 920; 940; 942; 944; 972; 1012; 1063; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4066; 4208; 4854; 5008; 5138; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8318; 8320; 9212; 9242; 9464; 9787; 9839; 10320; 11006; 56917; 114548; 149628; 84525; 150372; 84868; 389136; 54345; 284119; 54796; 55635; 57413; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; PDE2A; MSC; IKZF1; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; TMIGD3; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; CAVIN1; TNFSF8; OSM; ICAM1; DLGAP5; S100A9; GREM1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; CENPF; FLI1; VGLL3; PYHIN1; CDC45; RHOH; ACVRL1; TGFB1I1; SOX17; HCK; ZEB1; ZEB2; SMO; ACTN1; HOPX; SFRP4; POU2AF1; HMGA2; TLR2; BNC2; DKK3; TNFAIP3; NOTCH3; IL6; NOTCH4; NFAM1; DEPDC1; KANK2; PSMB9; AURKB; PRRX1; FLNA; NCF1; CMKLR1; FOXC2; HAVCR2; MYOCD	6679	6325
5.68223557424e-26	2.2122837169e-24	GO:0009893	b	4	positive regulation of metabolic process	87; 94; 322; 348; 857; 890; 920; 940; 942; 944; 972; 1012; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 3383; 3569; 3627; 3675; 3689; 4066; 4208; 4854; 5008; 5138; 5341; 5347; 5396; 5450; 22797; 6280; 6424; 6556; 6608; 6688; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 8320; 9212; 9464; 9787; 9839; 56917; 114548; 149628; 84868; 54345; 26585; 93649; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; ITGA3; TGFB2; CD4; CD28; ERG; FOXM1; MYOCD; HAND2; DAB2; PDE2A; CAV1; DCN; MEF2C; APOE; CCNA2; NLRP3; SLC11A1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; TNFSF8; OSM; ICAM1; DLGAP5; S100A9; GREM1; TOP2A; SOX18; ACVRL1; LYL1; AURKB; TFEC; HMGA2; FLI1; SOX17; PYHIN1; SPI1; TGFB1I1; CXCL10; PLEK; ZEB2; SMO; ACTN1; SFRP4; POU2AF1; NOTCH4; TLR2; TNFAIP3; NOTCH3; IL6; TLR4; PRRX1; NCF1; CMKLR1; FOXC2; HAVCR2	3654	3557
1.07376875511e-25	3.91925595617e-24	GO:0048522	b	4	positive regulation of cellular process	87; 94; 322; 332; 348; 399; 857; 890; 920; 940; 942; 944; 972; 1012; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4066; 4208; 4332; 4854; 5008; 5341; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8320; 9212; 9464; 9787; 9839; 11006; 56917; 114548; 149628; 150372; 84868; 54345; 284119; 26585; 93649; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; SOX17; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; CAVIN1; TNFSF8; OSM; ICAM1; DLGAP5; MNDA; S100A9; GREM1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; HMGA2; FLI1; PYHIN1; RHOH; ZEB1; ACVRL1; TGFB1I1; HCK; PLEK; ZEB2; SMO; ACTN1; SFRP4; POU2AF1; NOTCH4; TLR2; TNFAIP3; NOTCH3; IL6; NFAM1; PSMB9; AURKB; PRRX1; FLNA; NCF1; CMKLR1; FOXC2; HAVCR2; MYOCD	5443	5220
5.75549789344e-25	2.14871921355e-23	GO:0048518	b	3	positive regulation of biological process	87; 94; 322; 332; 348; 399; 857; 890; 915; 920; 940; 942; 944; 972; 1012; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3383; 3569; 3603; 3627; 3675; 3689; 4066; 4208; 4332; 4854; 5008; 5138; 5341; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8320; 9212; 9464; 9787; 9839; 11006; 56917; 114548; 149628; 150372; 84868; 54345; 284119; 26585; 93649; 653361; 64321	CD74; TGFB1; CDH13; TLR2; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; TNFAIP3; HAND2; CXCL10; DAB2; PDE2A; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; CAVIN1; TNFSF8; OSM; ICAM1; SULF1; MNDA; S100A9; GREM1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; HMGA2; DLGAP5; FLI1; SOX17; PYHIN1; RHOH; ZEB1; ACVRL1; TGFB1I1; HCK; PLEK; ZEB2; SMO; ACTN1; SFRP4; POU2AF1; NOTCH4; CD3D; IL16; NOTCH3; IL6; NFAM1; PSMB9; AURKB; PRRX1; FLNA; NCF1; CMKLR1; FOXC2; HAVCR2; MYOCD	6243	5942
6.15287555247e-25	2.1136937192e-23	GO:0048523	b	4	negative regulation of cellular process	87; 94; 322; 332; 348; 399; 857; 940; 942; 972; 1012; 1063; 1601; 1634; 1901; 2303; 2305; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4208; 4332; 4854; 5008; 5138; 5341; 5347; 5396; 5698; 22797; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8318; 8320; 9212; 9242; 9464; 9839; 10320; 11006; 11178; 114548; 84525; 84868; 54345; 55635; 57413; 25959; 26585; 93649; 27122; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; SMO; ACVRL1; FOXM1; SULF1; HAND2; CXCL10; DAB2; PDE2A; MSC; IKZF1; CAV1; DCN; MEF2C; APOE; LILRB4; NLRP3; SLC11A1; TMIGD3; SPI1; S1PR1; APBB1; ITGB2; CD86; EOMES; OSM; ICAM1; MNDA; TGFB1I1; GREM1; TOP2A; SOX18; CD28; TLR4; TFEC; CENPF; HMGA2; SOX17; CDC45; RHOH; ZEB1; HCK; PLEK; ZEB2; ACTN1; HOPX; SFRP4; NOTCH4; TLR2; DKK3; TNFAIP3; NOTCH3; IL6; DEPDC1; KANK2; PSMB9; AURKB; PRRX1; FLNA; LZTS1; FOXC2; HAVCR2; MYOCD	4836	4643
