MR Padj NES Cancer Median_INV_High Median_INV_Low
ZNF195 0.000125136609633511 -2.05362836064179 HNSC -0.0580326771841715 0.035916740896472
SARNP 0.00012600958301569 -2.38724484224372 HNSC -0.0585885778040085 0.0403259777966811
IRF6 0.000128710055302617 -1.8806511538388 HNSC -0.0364593651458441 0.0278524421944191
H2AFB2 0.000133971365695607 -1.76367700406953 HNSC -0.0503790330859926 0.0339445046131247
FANCA 0.00013469121492932 -2.04842994021396 HNSC -0.0328718394277427 0.0175541578925334
PIH1D1 0.000137543951154454 -1.75969805737729 HNSC -0.0290125986436579 0.00403654480388633
KLF16 0.000138451034010054 -1.94644056972323 HNSC -0.0473019372804423 0.0355331733009612
ZBTB26 0.00014055141710528 -2.07890096689332 HNSC -0.0432984914658851 0.0266411016647992
ZNF280A 0.000140901952160907 1.82546683788112 HNSC -0.00570359655244741 -0.000613697118625445
SIRT6 0.000141695585822518 -1.81896539570624 HNSC -0.0476476379721191 0.0354417799455253
FZD7 0.000142715341368688 1.6331413694554 HNSC 0.0230065052642752 -0.0360915966069984
ABT1 0.000143194466710634 -1.92489531957976 HNSC -0.0451124158242261 0.0302688392819601
ATP8B1 0.000146748562127232 -1.69531621989005 HNSC -0.0112029451753114 0.0100042121991993
ZBTB49 0.000147333472437369 -1.78559623241905 HNSC -0.0726810263206476 0.0575638966893685
TEFM 0.000158427371085189 -1.80164915694191 HNSC -0.0606318988720811 0.0392641934496984
TCF19 0.000159826109193198 -1.81329069169607 HNSC -0.0298704604911016 0.0136195788904682
ZNF471 0.000163427744572523 1.94014713015717 HNSC 0.0648833394613956 -0.065668297066023
NELFE 0.000163731582324478 -1.91956636987634 HNSC -0.0295637428534453 0.00825429975899282
CEBPE 0.000168120464009684 -1.97502321549442 HNSC 0.0173845557216325 -0.00793788892077505
USP21 0.000177728051694107 -1.76279099968221 HNSC -0.0398365650674995 0.0171758573096066
PTTG1 0.000178265810185308 -1.69424543296019 HNSC -0.0453415781632849 0.0167019099262443
IL31RA 0.000178265810185308 1.94833329267293 HNSC 0.0116270387877407 0.00925525862639928
MCPH1 0.000182198655034529 -1.9563243197165 HNSC -0.0948260916918311 0.0722862986635188
FERD3L 0.000190850083569323 -1.91451412808107 HNSC -0.0249343007520238 0.0277400056689184
BHLHE22 0.000198923743968185 1.95996744456615 HNSC 0.0265601027356828 -0.0120268577352944
DMRTA2 0.000206792917572343 -1.99457314114944 HNSC -0.0336115309825912 0.031710609484395
MAP3K9 0.000207193913386598 -1.99760029755687 HNSC -0.0445409291667548 0.0295561416323999
PSMB4 0.000207895121967876 -1.7873039880455 HNSC -0.0670829139243649 0.0389087908305877
THAP4 0.000216251697193673 -1.95331194821457 HNSC -0.0382876559904736 0.021432352254945
IL1A 0.000219916058512912 -1.64338587821851 HNSC -0.0371485908558969 0.0342744000717926
BUD31 0.00022432706544132 -1.91033981149966 HNSC -0.0419015991990388 0.0294309979234395
ZNF688 0.000234279070696267 -1.958260570808 HNSC -0.0347980492411831 0.0106387132166763
RNF8 0.000234279070696267 -1.98514827606983 HNSC -0.0578678890864874 0.0437324367256365
NEDD8 0.000240651821217711 -1.75387478840579 HNSC -0.0465944658210149 0.0294401255506448
CNOT10 0.000244083377384738 -1.73957656555486 HNSC -0.0610402153860968 0.041252130116529
TONSL 0.000244083377384738 -1.99767712468852 HNSC -0.0692161851438626 0.069045691926582
TAF10 0.000277702338195953 -1.85453522330204 HNSC -0.0447365909263971 0.0305696148613334
TMEM100 0.000279315297744632 1.93240186704333 HNSC 0.081664618749199 -0.0557729687014947
EXOSC9 0.000281631034920332 -1.7508846884977 HNSC -0.0398709420363392 0.0189960031745336
FOXM1 0.000298617525024428 -1.71844641738992 HNSC -0.0193355880389609 0.00443908531071051
MNAT1 0.000298617525024428 -1.77033439591645 HNSC -0.0343970791906291 0.0276842739071432
MEIS1 0.000310003177371444 -1.99342798444088 HNSC -0.0702827177679822 0.0373443820771652
E4F1 0.000322512877813731 -1.97033877875958 HNSC -0.0583099700778394 0.038215551103527
CAMK2A 0.000324793887554601 1.7895753331908 HNSC 0.0588802206821854 -0.0432148080816364
ZNF212 0.000324793887554601 -1.79376745266186 HNSC -0.0592272639378399 0.042510343486865
EFCAB6 0.000325129798439803 -1.74232418109843 HNSC -0.0105551677367989 -0.0105842897844382
SEM1 0.000327604254605309 -1.59854734512326 HNSC -0.0479485684115309 0.0297491863064563
UTP15 0.00032934382248902 -1.73465737937344 HNSC -0.0769330331435215 0.0618685146463758
MCIDAS 0.000335027154473262 -1.9299027903764 HNSC -0.0624944317038355 0.0387068525303659
SRSF2 0.000337697975386447 -1.85019738940643 HNSC -0.0460418829912888 0.0284916411423523
UHRF1 0.000342215904390141 -1.7516591261629 HNSC -0.0324032693907368 0.0176256963626735
KAT2A 0.000352729342900678 -1.84077896710591 HNSC -0.0754576157066993 0.0436840246045787
RRP8 0.000352729342900678 -1.66862041578491 HNSC -0.0325281914597631 0.0198798099032482
HINT1 0.000352729342900678 -1.91154641033322 HNSC -0.0667394949054882 0.0632772639383489
RFXANK 0.0003533967847505 -1.84285552946419 HNSC -0.037723138749588 0.019885298176429
ZNF497 0.000353673271028826 -2.00276688500315 HNSC -0.0342691253093947 0.0141273625857402
ZNF77 0.000354834485455088 -1.98618418979822 HNSC -0.0395512851900087 0.0348427900892743
GNL3 0.000361349334005381 -1.6719707747504 HNSC -0.0639300745793039 0.0382917957146634
BTF3 0.000365703205761368 -1.81818480502254 HNSC -0.0652151580799387 0.0498047520669482
MAPK10 0.000366898857960561 -1.98072517945213 HNSC -0.0327619271247929 0.0166741174738689
MED31 0.000379080946560733 -1.70575411748897 HNSC -0.0540027768413066 0.0487682793815075
FANK1 0.000380792833684704 -1.78356486132243 HNSC -0.0259968012209269 0.0270135418513065
NOL11 0.00041448635385203 -1.78314337879551 HNSC -0.0364098005264745 0.0217998927397747
NUFIP1 0.000422355549595716 -1.77472081398989 HNSC -0.0725855365364036 0.0555776794863992
PIAS2 0.000442926237771645 -1.8529596272322 HNSC -0.0263229802656385 0.00995860084797527
PLSCR1 0.000450408053777935 -1.94349255960134 HNSC -0.0329902618493427 0.0348712547529038
ZXDC 0.000451547455947838 -1.76091511102668 HNSC -0.0189055624859938 0.0226994063607016
RIT2 0.000452661351946062 -1.86302471793514 HNSC -0.0508423813905507 0.0484651272292906
PLXND1 0.000453616245247091 1.92482761176259 HNSC 0.0446555794999496 -0.0453853665859402
SAFB 0.000454227898507545 -1.85519467442519 HNSC -0.0683445063688925 0.0429739010840287
MSX2 0.00045565585708366 1.71195133550754 HNSC 0.0233098658637475 -0.0115559463973272
RUVBL1 0.000455677284231595 -1.82427727658723 HNSC -0.0530364176712271 0.0302638371774244
ZGLP1 0.000472480389736231 -1.94000540093146 HNSC -0.0707362472075122 0.0467858139620012
ETV7 0.000477916672793804 -1.60414009190626 HNSC -0.0478443114188205 0.0408403616541663
SMARCA1 0.000483682308610631 1.70782775884546 HNSC 0.0411967153307141 -0.0420301384341637
ZNF23 0.000504292461949509 -1.88167660110103 HNSC -0.0109692767200022 0.00236286650187622
PWP1 0.000505763522326437 -1.69917842236254 HNSC -0.0315243572876973 0.0185454573516166
STK16 0.000530734375279298 -1.76820039582383 HNSC -0.0545243606956043 0.0265716966594105
WDR5 0.000587741343771302 -1.80602567952488 HNSC -0.05849313308376 0.0311130200151134
BRIP1 0.000601587933508612 -1.97171875307878 HNSC -0.0735065383489704 0.0360633786236724
GDF1 0.000611480336491967 -1.6767765801505 HNSC -0.0376530195222648 0.0270639689015113
NBL1 0.00064747639201463 1.89794111693203 HNSC 0.063390686277995 -0.0437899420130865
ZBTB48 0.00064747639201463 -1.87720542203878 HNSC -0.0512979328589657 0.0339263559153662
PPP1R13L 0.000665409246001508 -1.5524695234476 HNSC -0.0205914223557395 0.0425143770585476
NKRF 0.000670115022798282 -1.80861576216787 HNSC -0.037452274879429 0.0246815444534037
EDNRB 0.000672950135940048 1.88527146970701 HNSC 0.0541093011753176 -0.0487868699716631
FAM200B 0.000676792952573277 -1.72140817110552 HNSC -0.0804627172589166 0.0527035002571568
KLF7 0.000684512632234207 1.63744951451594 HNSC 0.0450649095209352 -0.0317581113012876
TSFM 0.000700267424834081 -1.75757328707787 HNSC -0.0703848327870157 0.045083759610601
UHRF2 0.000719346227353826 -1.70200464209918 HNSC -0.0182943233423049 0.00839950948724782
ELP4 0.000725191863492815 -1.85967192075754 HNSC -0.0525184652020682 0.0277783314674972
HLX 0.000789145322093699 1.77836291413014 HNSC 0.0236340631889527 -0.0215447160395171
GLIS2 0.000857053172043447 1.89039031118636 HNSC 0.0429385367271531 -0.0311609425601873
ZNF35 0.000884190127858008 -1.82970258693656 HNSC -0.038624559132099 0.0281049731017263
CBY1 0.000884190127858008 -1.58761600412172 HNSC -0.0355552829921428 0.0244860164390843
KLF3 0.00089956195847798 -1.82039593626005 HNSC -0.0595712049013443 0.0454954746964125
DHFR 0.000905122196103519 -1.84129243726971 HNSC -0.0360426151553322 0.0156751559611106
HCLS1 0.000918519357099334 1.73194303014683 HNSC 0.0190571750633696 -0.00408824827802807
MBD2 0.000934844342392007 -1.75319550847326 HNSC -0.0741005802820853 0.0608737095399614
TDP2 0.000934844342392007 -1.71741562683688 HNSC -0.028879520937703 0.0167574177990079
NCOR2 0.000946303508178767 1.58472608518815 HNSC 0.0497375624208605 -0.0472069912763637
PSMB6 0.000967634098835034 -1.75162534292258 HNSC -0.0494099707423035 0.02983156768547
IRF7 0.000969333053012694 -1.71732840367218 HNSC -0.040761382155105 0.0439147969789258
MED30 0.000978507926262451 -1.78145047820778 HNSC -0.0514590536806315 0.0413258236862012
E2F7 0.000986930303587251 -1.7574354684661 HNSC -0.0420757124743487 0.0249536195450976
KLF4 0.000994128111275924 -1.85598012615817 HNSC -0.0326232358085169 0.0401998292707316
PSMA2 0.000997360112883194 -1.55380452195451 HNSC -0.0500919491654845 0.0308717449469741
FSHB 0.00100765641224106 -1.71670478379074 HNSC -0.0460526740910518 0.0397472998616163
HAX1 0.00102154303415087 -1.65549553088891 HNSC -0.0401867971371356 0.0145548063105786
PRAMEF26 0.00104141021623465 -1.7066817683628 HNSC -0.0339459834814635 0.0262042161146216
HIST1H2AM 0.00105349571707434 -1.9169680801142 HNSC -0.0938147686751488 0.0569140605113981
TBX15 0.00108343743492748 1.87279925694468 HNSC 0.0770687341798301 -0.0685985985122992
AFF3 0.00109849874035242 1.84554604316532 HNSC 0.0410280792997911 -0.0151110468029057
SRSF10 0.00113979224305193 -1.75283526305024 HNSC -0.0565810941896007 0.0266285328543946
HMG20B 0.00114839521517703 -1.76625498673709 HNSC -0.0372341580510945 0.0151619214185414
LIMS1 0.00115000487892735 1.8681338107857 HNSC 0.0579303602345567 -0.0405593731625237
OGG1 0.00120426469530943 -1.76621454190824 HNSC -0.0742771883718854 0.0415203254854077
CARF 0.00121561236680574 -1.706404780039 HNSC -0.0375192520922623 0.0245193878735252
MN1 0.00122529945325151 1.54656269865347 HNSC 0.0553799352825814 -0.026578135995475
PPIE 0.00122529945325151 -1.7473175154841 HNSC -0.0591105563518263 0.0290045660066452
PROP1 0.00122773628299514 -1.67167369074862 HNSC -0.0355951495212812 0.00879915733649511
CRX 0.0012429010640417 -1.64222087212932 HNSC -0.0545499975330372 0.0220758032300249
LYAR 0.00127059596990168 -1.64198695669034 HNSC -0.0522243363705787 0.0435265623532974
ATOH8 0.00128674607975186 1.86136816092453 HNSC 0.0384582304766564 -0.0287097731051436
COMMD3 0.00133967703366873 -1.43204444304456 HNSC -0.0605475292173758 0.0350975193160912
ZNF576 0.0013607459278184 -1.82410173559084 HNSC -0.0637865324498923 0.0423279796646099
MED6 0.00139889603809693 -1.64173256422472 HNSC -0.0465733480098039 0.0379270730270725
TRIAP1 0.00139964460860389 -1.58546014837805 HNSC -0.0624138339050496 0.0393319311747526
TRAPPC2 0.00140668935399874 -1.76871676595902 HNSC -0.0571232006728767 0.0387415582951743
TCERG1 0.00144304162597874 -1.80774534334807 HNSC -0.0601432820594608 0.0447046262400476
DDX41 0.00151691778864363 -1.62932464882571 HNSC -0.0227912276728745 0.025089895641754
KARS 0.00152325560885318 -1.69854068517496 HNSC -0.0277391891984535 0.0138454503618569
NR1H3 0.00154846812777192 1.7961021125457 HNSC 0.00114845126479226 -0.00712290562344559
NELFB 0.0015512947009473 -1.66089706457142 HNSC -0.0455889705860142 0.0281427505933638
MAP2K2 0.00156874004196919 -1.69727097372753 HNSC -0.0546424983375154 0.027505042331229
THAP3 0.00158071571686185 -1.85931705652556 HNSC -0.0645627620432164 0.0525743583566426
THAP9 0.00158952237608652 -1.85242000446779 HNSC -0.0800559320055761 0.0591588531287093
POLR3F 0.00161506620330286 -1.79520845211627 HNSC -0.0713760923883296 0.0523311428424107
GATA1 0.00164011221992588 1.81772735566321 HNSC 0.0434908173693505 -0.0309516066917466
POLR2L 0.00165086287168663 -1.57513849916897 HNSC -0.0167365132830028 0.0185146798699882
DMAP1 0.00166865160795732 -1.75648711712851 HNSC -0.038937801612172 0.00986986510539305
ILK 0.00169285185416705 1.53366416368355 HNSC 0.0489448400787579 -0.0411651101070659
THOC1 0.00170838075788247 -1.61774211216841 HNSC -0.0729250380399713 0.046581265036995
SCAI 0.00171603281018827 -1.7998137445677 HNSC -0.0604346564651475 0.0391898959784912
MYOD1 0.00175581600863136 1.81731570709147 HNSC 0.0764007298490274 -0.0717276872642504
SUPT16H 0.00187301663003644 -1.74647002168868 HNSC -0.0166571897111228 0.00374381499386208
MCTS1 0.00191487616416274 -1.5726012598658 HNSC -0.0288262346332539 0.0033186104915608
GLI4 0.00191513338305607 -1.77886773642545 HNSC -0.0635428009972844 0.0268084548907211
CCAR2 0.00191513338305607 -1.77915426075676 HNSC -0.0492054477474743 0.0272159689745378
ECD 0.00191831812441245 -1.73011572558247 HNSC -0.019953689839747 0.0252187003640979
ZBTB16 0.00193716816766783 1.84273046047117 HNSC 0.0721585753815207 -0.0748978895308508
HEY1 0.0019389897079211 1.75637838862861 HNSC 0.0328605757752648 -0.0325886196323216
FOXP3 0.00194142610143941 1.61502823942882 HNSC 0.0415921531768696 -0.0352469911089838
MITF 0.00194576732728992 1.81926351209321 HNSC 0.0736355790978761 -0.0709375065881054
NUP85 0.00197990667044718 -1.7854607070782 HNSC -0.0629345816195716 0.0375716679156875
ZNF324B 0.00200362949359943 -1.79424957335332 HNSC -0.0414385618364558 0.0332479266749296
CYTL1 0.00207867602224119 1.82172817718737 HNSC 0.0123067992452305 0.0333910507243573
SOX15 0.00207867602224119 -1.50942366889065 HNSC -0.0186120078888184 0.0249684940968512
WDR43 0.00209293097417921 -1.55680302935154 HNSC -0.0253378950770997 0.0168846606364041
TENM2 0.00232195194967948 1.49670705889568 HNSC 0.0435648504591621 -0.0274700279041342
ZSCAN32 0.00232195194967948 -1.50745664035331 HNSC -0.0205478076908681 0.0215076219176669
ZNF581 0.00234131593888341 -1.47370455726707 HNSC -0.0304899532511443 0.00980423345131152
PLCB1 0.00237025274495301 1.8310992484522 HNSC 0.0280071491859054 -0.0337076096404274
ZNF26 0.00246072881872061 -1.83651842205267 HNSC -0.0633362298520755 0.0323427738235434
DNAJA3 0.00254267492171065 -1.67176061539953 HNSC -0.0763704364455389 0.0506781117723338
SET 0.00273612119116951 -1.69998276312793 HNSC -0.0347934638663935 0.00919315333234261
PSMC5 0.00274509055362455 -1.7136653233209 HNSC -0.0324427771852835 0.011644174381748
TBPL1 0.00278838365870567 -1.69780709266186 HNSC -0.0463635448871505 0.0202505221718248
H2AFJ 0.00282100351481789 -1.7848394093609 HNSC -0.046374896677783 0.0261434125836355
ARF4 0.00285446919919209 1.73841467868578 HNSC 0.0355415644833235 -0.0308907709468483
PPP2CA 0.00286653396129169 -1.65186476872866 HNSC -0.063887660336815 0.0441018623785714
ELOF1 0.00301401107852721 -1.68969108686437 HNSC -0.0415308252719607 0.0246954839493835
HCK 0.00304069224151635 1.79959428896743 HNSC 0.0211413202080275 -0.0554403406911466
CNOT7 0.00316415317609889 -1.74274282453347 HNSC -0.0851312291397243 0.0590891926320004
DBP 0.00320636453334463 -1.74296920837503 HNSC -0.0196834590736357 0.0134425687593502
NTRK3 0.00320636453334463 1.8007189096651 HNSC 0.0328416788458894 -0.0418880804834343
ADCYAP1 0.00320641697313222 1.79368010954461 HNSC 0.0137672493914379 0.0198393114423109
HDAC8 0.00325652265866836 -1.7886138746887 HNSC -0.0523336349636815 0.0341941900938569
KDM4D 0.00338052480363438 -1.84941659714265 HNSC -0.0148558073247775 0.0132236472667475
MLLT11 0.00342617108898972 1.80135496768328 HNSC 0.0361092788630546 0.000694235659976911
POU4F2 0.00349729776296769 -1.73215855715733 HNSC -0.0405630202237169 0.0456851557188484
TSG101 0.00362019357564497 -1.63521223076568 HNSC -0.0397952168478438 0.0396367389286949
TFDP2 0.00365722411781824 -1.47864791074132 HNSC -0.0263739287294668 0.0157628842527683
HNRNPAB 0.00366080915688286 -1.67597864019158 HNSC -0.0515998736407058 0.0275172783564322
COPS5 0.00372667018134351 -1.72004979146251 HNSC -0.025518350153434 0.00941734969675522
RUNX2 0.00374148103897189 1.77799628627621 HNSC 0.0614325657019491 -0.0642143477383742
MYBL2 0.00381474990472532 -1.84864207795538 HNSC -0.00660481482575758 0.0132738970158993
GTF2H2C 0.00385935989721211 -1.51032819965934 HNSC -0.0228571452757354 0.0169875732479048
TAF1A 0.00399999038237872 -1.66871205525626 HNSC -0.0303882543067278 0.0099620636500621
TFAP2E 0.0040331142955373 -1.81313500160136 HNSC -0.0862671882100546 0.0606123078342984
PTH 0.00408047926080905 -1.81228609553729 HNSC -0.0800879682932201 0.0504996596243337
CPEB3 0.00413398646342561 1.54640907679956 HNSC -0.0275882858390094 0.0316708994616814
NFKBID 0.00423248501937507 -1.84212459962639 HNSC -0.0102826253709468 0.023623216049361
CAV1 0.00423248501937507 1.46305662411839 HNSC 0.0312907571273691 -0.00464809346447817
NPM1 0.00434811322042794 -1.59535802647204 HNSC -0.0300624447916768 0.0114832823075318
NR2F2 0.00439595703473301 1.7129357094315 HNSC 0.0692556700662291 -0.0608702296147006
IL10 0.00439595703473301 1.7854756958113 HNSC 0.0158404786566602 -0.00214491245612232
ZNF524 0.00439595703473301 -1.47251522856969 HNSC -0.0564348617874291 0.0331729515275328
OTX1 0.00452958686589315 -1.46530766140016 HNSC -0.025962645652244 0.00532397457264964
HSBP1L1 0.00456018142127168 -1.61092902622069 HNSC -0.0470318360476636 0.0221800621045222
CAVIN1 0.00456218803931247 1.53943461586548 HNSC 0.0708931604792078 -0.0430667179008887
ZNF703 0.00457709870558532 1.75352407794586 HNSC 0.0530192196391106 -0.0505280361355758
HP1BP3 0.00460890028376414 -1.73481562581378 HNSC -0.00675093942633644 -0.0115206946219328
SRRT 0.00472820518161969 -1.61338501072458 HNSC -0.0693365462778397 0.0266125105161897
SS18L1 0.00480516764773848 -1.54206583805952 HNSC -0.0561132599750088 0.0357462706098707
KMT5C 0.00482749440084554 -1.82836332095196 HNSC -0.0897147340497597 0.0495621519980814
MAP2K5 0.00499219463663506 -1.58549717186397 HNSC -0.0455138884281727 0.0213519489937935
ARMCX3 0.00499219463663506 1.5357301852582 HNSC 0.0337160397533403 -0.0381492298647829
HINFP 0.00504733906337594 -1.67503944270679 HNSC -0.0553713149724793 0.0439459136937333
KMT2A 0.00520100534657668 1.72425592957668 HNSC 0.0577721402608958 -0.0612990134612705
ING5 0.00531481247574084 -1.69368482861312 HNSC -0.0769791119144775 0.0514512014202515
GPC3 0.00540641317143992 1.53850477747567 HNSC 0.0360955135692243 -0.0295857830655978
WDR75 0.00563388332914222 -1.61001556032451 HNSC -0.0310858267803962 0.010837495741126
CIB1 0.00564617609495906 -1.7942934649713 HNSC -0.0656227420898399 0.0272816798274321
RPL10 0.00564850327029832 -1.76683216203647 HNSC -0.0316801547836646 0.0244622456696798
USP13 0.00572070484691035 1.74859371362451 HNSC 0.0467743395246021 -0.0487767205135334
NMI 0.00595953938826305 -1.57701608540813 HNSC -0.0491582580259919 0.0464908983569636
DDX20 0.00612827846926064 -1.66741155554457 HNSC -0.0316979650445873 0.0186531817404696
TCEA3 0.00615866378762396 -1.43179728851579 HNSC -0.0562502833412402 0.0290797934598113
ZNF10 0.00625585266881698 -1.68663218496235 HNSC -0.0536698628947478 0.0249999633946349
SPATA24 0.00628925080585434 -1.77972266629965 HNSC -0.0362448401412328 0.0296148659130141
HMGB2 0.00644243838127723 -1.48050500350666 HNSC -0.0361307808271607 0.0148987288361496
CDK9 0.00653738420020374 -1.59152492438594 HNSC -0.0320830494202629 0.017360179078494
MBD3 0.00670105144550793 -1.51624342277396 HNSC -0.00578651797402467 -0.00371410074974588
ELP5 0.00723376747053952 -1.703003969633 HNSC -0.0639570421192347 0.0453509595245908
PCBD1 0.00786610962187863 -1.70395010401031 HNSC -0.0598326114964648 0.0394906188060134
LPIN3 0.00808611068327215 -1.70129601677204 HNSC -0.0502271110394693 0.0366528608978296
UCHL5 0.00809546606046756 -1.74005760496513 HNSC -0.062717012617715 0.0461926676836534
CRAMP1 0.00822783565904718 -1.68872842950453 HNSC -0.0260594338207612 0.0233169963414699
CCNH 0.00857878057388029 -1.66981798809123 HNSC -0.0589327582635122 0.0281043230240183
THAP10 0.0086334705833785 -1.66546833738223 HNSC -0.0690439928189091 0.0319948176395577
AIM2 0.0086715869747964 -1.61322220138942 HNSC -0.0367909092534247 0.0378656891718675
RIPK4 0.00868283872896346 -1.77327598705241 HNSC -0.00688348835148352 0.0101051710645308
PKIA 0.00870503896753347 1.6460637993418 HNSC 0.0526074116985121 -0.0573906666807855
TADA1 0.00910974796556099 -1.54275326530561 HNSC -0.0616272034014548 0.0439854977460737
ZFPL1 0.009639004419563 -1.55536233541662 HNSC -0.00982357962299468 0.0204344481500757
PHF5A 0.0096643100829683 -1.60705842404694 HNSC -0.0641554444372742 0.0473808992197019
DMRTC2 0.00974478450374691 -1.50758870945442 HNSC -0.0511636710359209 0.0364075330265082
GTF2E2 0.00974478450374691 -1.65743557680531 HNSC -0.0629473273836946 0.0412110818367193
TOE1 0.00974571755222261 -1.52616509053129 HNSC -0.0705982329237949 0.0487217685476391
DMD 0.0100715077413334 1.72256134035714 HNSC 0.0527448783821566 -0.0430457167231105
RWDD1 0.0102010936941459 -1.32844341775545 HNSC -0.0399623715039856 0.0159646645486112
NR1I3 0.0103261878943893 -1.73565477002644 HNSC -0.0989642988147366 0.0467476006045267
WDR61 0.0104137850752955 -1.7040566781656 HNSC -0.0671009331621235 0.0364239701403858
SOX4 0.0104160357741304 1.59946285824806 HNSC 0.0317191080783288 -0.03432924637213
NFATC2 0.0107429211261758 1.62500716218823 HNSC 0.0571938228126228 -0.0472364702397173
MED4 0.0108999210904162 -1.59508343149758 HNSC -0.0733092055979948 0.0595833729993282
MAK 0.0108999210904162 -1.75644568095647 HNSC -0.0881005162263312 0.0716678763999124
PAK6 0.0110176277815766 -1.37512146834144 HNSC -0.0254718257661764 0.02779661309061
GTF2E1 0.0113731598187751 -1.52814666306467 HNSC -0.0503128403098456 0.0183040462155669
EWSR1 0.0114523616235006 -1.5345182884491 HNSC -0.0384574393333662 0.00821911325898578
BLZF1 0.01146839191186 -1.66690540300997 HNSC -0.0279975081803615 0.0209930014921962
ZNF410 0.0117086805482137 -1.38145778683725 HNSC -0.0126959789329927 0.0188445902674928
ZNF133 0.0117323413433755 -1.54014048367618 HNSC -0.0506513716893807 0.0393919434011894
CHEK1 0.0118778611649861 -1.57380921912419 HNSC -0.064447651741452 0.0367285329880126
ZNF7 0.01189720475875 -1.57801657155401 HNSC -0.0606939719230549 0.0459859269936152
POLR2K 0.0126329866205803 -1.54377942607545 HNSC -0.0535625363310831 0.0291602660196353
PQBP1 0.0126329866205803 -1.54746215919918 HNSC -0.0453623528998004 0.023015598597286
SCML2 0.0128097547304445 -1.74721554473811 HNSC -0.0417216634078623 0.0306923065211457
PCNA 0.0130943924715745 -1.49472963327117 HNSC -0.0440010922905933 0.0230084071811752
MAP3K13 0.0134352256933972 -1.54560468141341 HNSC -0.0458207329965547 0.0159101694203257
RNF25 0.0137069244937005 -1.56520065554766 HNSC -0.0308662282515102 0.0192730675233509
PSMA1 0.0142884648148927 -1.52055407799413 HNSC -0.0293684205137036 0.0197642263987392
DYDC2 0.0145184653241485 -1.55226085369189 HNSC -0.0388152975688283 0.0340431400812111
ARNT2 0.0147869200425398 1.40477295396662 HNSC 0.0283716718741305 -0.034500402275987
UBA3 0.0147927183962892 -1.47569305914076 HNSC -0.0568073777259793 0.0304858016369979
ETV5 0.0148479050952807 1.52827882885654 HNSC 0.0422135689419654 -0.0478444113378926
PSMD4 0.0154259169027621 -1.48028737277504 HNSC -0.0633709248015518 0.0310615153751943
PSMA3 0.0161831039525504 -1.47481652225339 HNSC -0.0383660264633345 0.0267163709541259
NFKBIL1 0.0165817358144453 -1.69228486970816 HNSC -0.0649024364429302 0.0476555156117193
CIAO1 0.0166397346686054 -1.57582261440564 HNSC -0.0598632000302973 0.0305602951916141
ZGPAT 0.0168025453711535 -1.61801177874551 HNSC -0.0262412438279367 0.0301694728785161
ANKRD30A 0.0170568725281583 -1.71893317810573 HNSC -0.0745724420080154 0.0480560104406296
PSME2 0.0172689687517071 -1.42834077930514 HNSC -0.0475430586210982 0.0364248683953188
PRDX5 0.0174111305401537 -1.57435564349839 HNSC -0.048425879519316 0.0268116668752778
SAP18 0.0174940568160345 -1.62303160642397 HNSC -0.0399951824097978 0.0183936317205468
INSR 0.0177252012241118 1.68473054120817 HNSC 0.0627051306216049 -0.0789811892634193
IL23A 0.0179570423385905 -1.70455778694623 HNSC -0.0778907571314167 0.0606916999568833
NUP35 0.0185047916445276 -1.63118767487793 HNSC -0.0547347079488451 0.0385561751210085
MYNN 0.0186749334318519 -1.43082629733666 HNSC -0.0545437368495278 0.0373858447890706
NKX2-3 0.0189031500802785 -1.65741602162042 HNSC -0.0122801961637124 0.00418187270391177
FZD6 0.0189184260571837 1.54871631789556 HNSC 0.0615595507181937 -0.0640884414160541
BUD23 0.0189966081034528 -1.48817307410935 HNSC -0.0575422235611581 0.0268008818632752
NKAP 0.0191175698476441 -1.50578373929294 HNSC -0.033796088995854 0.0120956884854484
PSMD8 0.019857109014607 -1.58891857429774 HNSC -0.0301643689718009 0.0131518938737864
CAMK1 0.0202419590547441 1.67739090976954 HNSC 0.0303826657177259 -0.0180881122118297
HNRNPDL 0.0202753119264577 -1.67111630576545 HNSC -0.0565757701371317 0.0309044946222497
TAF9 0.0206213705821493 -1.56825262035992 HNSC -0.0573323358150348 0.0457134393457714
ZBTB14 0.0211789564960228 -1.28068764543132 HNSC -0.0119264850446073 0.0121890558501434
PPID 0.0211820696316651 -1.59300819725354 HNSC -0.00927098012296994 0.012498016143999
DAP 0.0221818641538257 1.48649679264239 HNSC 0.0337695065831443 -0.0294135061239428
PSMA7 0.0222378827109285 -1.52042062363251 HNSC -0.0423930667656391 0.0318151158376304
BRD8 0.0222378827109285 -1.38198034684155 HNSC -0.0316086225530591 0.00359202706149144
SSU72 0.0223098589525495 -1.57983369570946 HNSC -0.0512569663485251 0.0366910173503583
RECQL5 0.022440584977306 -1.64154277471295 HNSC -0.0681518001011543 0.0438790990140382
PHB2 0.022664347276135 -1.45475749314687 HNSC -0.0326447063492998 0.0123045878554549
ZNF205 0.0239363736368261 -1.57954110148518 HNSC -0.0703014788618602 0.048217457319349
PAF1 0.0240734876650253 -1.56105014023361 HNSC -0.043368568393257 0.0256021214480385
SUZ12 0.0242026409202585 -1.50968683809957 HNSC -0.0329553372947951 0.000455006936144509
BBS7 0.0246150657010247 -1.43793829486246 HNSC -0.0398971797616174 0.0416147989482102
